,Artist,Position,Streams,Track Name,Week,album,artist_top_genre,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
9731,James Arthur,132,13840,Say You Won't Let Go,2020-02-07--2020-02-14,Back from the Edge,pop,2016-10-28,211466,85,0.358,0.695,0.557,0.0,0.0902,-7.398,0.059,85.04299999999998,4
9732,Lauv,133,13835,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",2020-02-07--2020-02-14,~how i'm feeling~,pop,2020-01-16,198973,1,0.8059999999999999,0.482,0.5579999999999999,0.0,0.0618,-6.46,0.0683,95.016,4
9733,Kygo,134,13825,Forever Yours - Avicii Tribute,2020-02-07--2020-02-14,Forever Yours (Avicii Tribute),edm,2020-01-24,193846,71,0.529,0.253,0.612,0.0,0.246,-8.794,0.052000000000000005,119.272,4
9734,Jack Harlow,135,13801,WHATS POPPIN,2020-02-07--2020-02-14,WHATS POPPIN,hip hop,2020-01-21,139741,18,0.923,0.017,0.604,0.0,0.272,-6.671,0.245,145.062,4
9735,Journey,136,13793,Don't Stop Believin',2020-02-07--2020-02-14,Escape,rock,1981,250986,80,0.5,0.127,0.748,0.0,0.447,-9.072,0.0363,118.852,4
9736,Sun-El Musician,137,13718,Into Ingawe,2020-02-07--2020-02-14,Into Ingawe,house,2019-06-07,270818,48,0.613,0.386,0.725,0.0205,0.113,-9.856,0.0475,108.017,4
9737,Post Malone,138,13706,rockstar (feat. 21 Savage),2020-02-07--2020-02-14,beerbongs & bentleys,rap,2018-04-27,218146,85,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.80100000000004,4
9738,Tyga,139,13561,Ayy Macarena,2020-02-07--2020-02-14,Ayy Macarena,dance,2019-11-13,131606,78,0.816,0.133,0.63,0.0,0.0692,-5.568,0.226,96.493,4
9739,Lil Uzi Vert,140,13409,Futsal Shuffle 2020,2020-02-07--2020-02-14,Futsal Shuffle 2020,rap,2019-12-12,198912,72,0.8809999999999999,0.0327,0.457,0.0,0.231,-8.191,0.156,136.97,4
9740,Mario,141,13381,Let Me Love You,2020-02-07--2020-02-14,Turning Point,dance,2004-03-15,249120,67,0.6859999999999999,0.17800000000000002,0.588,0.0,0.0954,-8.343,0.0554,94.519,4
9741,Dean Lewis,142,13340,Be Alright,2020-02-07--2020-02-14,A Place We Knew,pop,2019-03-22,196493,77,0.551,0.705,0.537,0.0,0.0802,-7.595,0.034,126.421,4
9742,Jonas Blue,143,13325,What I Like About You (feat. Theresa Rex),2020-02-07--2020-02-14,What I Like About You (feat. Theresa Rex),dance,2019-03-22,220396,74,0.46,0.289,0.8,6.16e-06,0.121,-3.584,0.05,102.46,4
9743,Ellie Goulding,144,13296,Sixteen,2020-02-07--2020-02-14,Sixteen,dance,2019-04-12,201072,73,0.669,0.268,0.8009999999999999,0.0,0.0594,-5.445,0.136,109.919,4
9744,Taylor Swift,145,13268,Lover,2020-02-07--2020-02-14,Lover,dance,2019-08-23,221306,79,0.359,0.4920000000000001,0.5429999999999999,1.58e-05,0.118,-7.582000000000002,0.0919,68.53399999999999,4
9745,DJ Maphorisa,146,13266,Vula Vala,2020-02-07--2020-02-14,Scorpion Kings,house,2019-07-05,373803,44,0.907,0.0224,0.588,0.284,0.0767,-11.053,0.0592,113.006,4
9746,Meek Mill,147,13252,Going Bad (feat. Drake),2020-02-07--2020-02-14,Championships,hip hop,2018-11-30,180522,81,0.889,0.259,0.496,0.0,0.252,-6.365,0.0905,86.00299999999999,4
9747,The Weeknd,148,13243,Heartless,2020-02-07--2020-02-14,Heartless,r&b,2019-11-27,200080,18,0.531,0.00632,0.75,7.6e-05,0.117,-5.831,0.111,169.954,4
9748,Marshmello,149,13238,One Thing Right,2020-02-07--2020-02-14,One Thing Right,brostep,2019-06-21,181823,78,0.659,0.0667,0.623,0.0,0.5820000000000001,-2.253,0.0451,88.042,4
9749,Harry Styles,150,13232,Lights Up,2020-02-07--2020-02-14,Fine Line,pop,2019-12-13,172213,82,0.575,0.0392,0.621,0.0045,0.141,-8.165,0.032,101.987,4
9750,Semi Tee,151,13168,Labantwana Ama Uber,2020-02-07--2020-02-14,Labantwana Ama Uber,amapiano,2019-09-20,383577,41,0.866,0.0422,0.623,0.21,0.0529,-9.673,0.0781,112.018,4
9751,Panic! At The Disco,152,13065,High Hopes,2020-02-07--2020-02-14,Pray for the Wicked,pop,2018-06-22,190946,83,0.579,0.193,0.904,0.0,0.064,-2.729,0.0618,82.014,4
9752,Khalid,153,13007,Saturday Nights,2020-02-07--2020-02-14,Suncity,r&b,2018-10-18,210666,75,0.551,0.606,0.44,3.02e-05,0.11,-8.559,0.0985,167.923,4
9753,DJ Maphorisa,154,12951,Amantombazane,2020-02-07--2020-02-14,Scorpion Kings,house,2019-07-05,355861,48,0.85,0.0174,0.318,0.0905,0.0419,-14.393,0.0721,116.003,4
9754,Post Malone,155,12945,Better Now,2020-02-07--2020-02-14,beerbongs & bentleys,rap,2018-04-27,231266,84,0.68,0.331,0.578,0.0,0.135,-5.8039999999999985,0.04,145.03799999999995,4
9755,Lil Tecca,156,12906,Ransom,2020-02-07--2020-02-14,We Love You Tecca,rap,2019-08-30,131240,83,0.745,0.0204,0.642,0.0,0.0658,-6.2570000000000014,0.287,179.97400000000005,4
9756,Jonas Brothers,157,12897,Only Human,2020-02-07--2020-02-14,Happiness Begins,house,2019-06-07,183000,77,0.795,0.108,0.496,0.0,0.0645,-5.882999999999999,0.0722,94.01,4
9757,Lil Wayne,158,12783,"I Do It (ft. Big Sean, Lil Baby)",2020-02-07--2020-02-14,Funeral,hip hop,2020-01-31,184440,65,0.804,0.125,0.528,0.0,0.41,-3.2310000000000003,0.378,138.005,4
9758,Mas Music,159,12759,Zaka,2020-02-07--2020-02-14,Mambisa,house,2019-11-28,386104,41,0.868,0.00304,0.629,0.00499,0.0263,-11.52,0.0639,112.005,4
9759,Loud Luxury,160,12706,Body (feat. brando),2020-02-07--2020-02-14,Body (feat. brando),dance,2017-10-27,163216,58,0.752,0.0476,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,4
9760,Ant Saunders,161,12665,Yellow Hearts,2020-02-07--2020-02-14,Yellow Hearts,pop,2019-06-18,223257,77,0.866,0.177,0.438,0.0,0.0743,-8.943,0.0719,129.039,4
9761,Juice WRLD,162,12629,Bandit (with YoungBoy Never Broke Again),2020-02-07--2020-02-14,Bandit (with YoungBoy Never Broke Again),rap,2019-10-04,189322,84,0.474,0.0687,0.631,0.0,0.132,-5.884,0.343,180.051,4
9762,Kabza De Small,163,12583,Malobola - Live,2020-02-07--2020-02-14,Scorpion Kings Live,house,2020-02-03,390796,29,0.91,0.0248,0.563,0.0,0.0562,-11.924,0.0496,113.003,4
9763,XXXTENTACION,164,12564,SAD!,2020-02-07--2020-02-14,?,rap,2018-03-16,166605,86,0.74,0.258,0.613,0.00372,0.123,-4.88,0.145,75.023,4
9764,Ellie Goulding,165,12516,Close To Me (with Diplo) (feat. Swae Lee),2020-02-07--2020-02-14,Close To Me (feat. Swae Lee),dance,2018-10-24,182623,75,0.575,0.0954,0.758,0.0,0.394,-5.029,0.0618,144.107,4
9765,Brent Faiyaz,166,12467,Fuck The World (Summer in London),2020-02-07--2020-02-14,Fuck The World,rap,2020-02-07,236703,75,0.679,0.873,0.281,0.00335,0.215,-15.505999999999998,0.184,74.99600000000002,4
9766,Biggy,167,12455,Dames,2020-02-07--2020-02-14,Big Bigger Biggy,afrikaans,2019-05-24,217879,37,0.912,0.103,0.825,6.17e-06,0.358,-7.984,0.226,122.024,4
9767,Lizzo,168,12436,Truth Hurts,2020-02-07--2020-02-14,Cuz I Love You (Super Deluxe),dance,2019-04-19,173325,79,0.715,0.11,0.624,0.0,0.123,-3.0460000000000003,0.114,158.08700000000005,4
9768,Maroon 5,169,12434,Girls Like You (feat. Cardi B),2020-02-07--2020-02-14,Red Pill Blues (Deluxe),pop,2018-06-15,235545,76,0.851,0.568,0.541,0.0,0.13,-6.825,0.0505,124.959,4
9769,JazziDisciples,170,12421,Sgubu Se Monati,2020-02-07--2020-02-14,Disciples Of Piano,house,2019-11-01,390796,40,0.8490000000000001,0.00661,0.588,0.5429999999999999,0.0479,-13.394,0.0553,112.996,4
9770,H.E.R.,171,12334,Best Part (feat. Daniel Caesar),2020-02-07--2020-02-14,H.E.R.,pop,2017-10-20,209400,78,0.473,0.795,0.371,0.0,0.109,-10.219,0.0405,75.208,4
9771,Martin Garrix,172,12322,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2020-02-07--2020-02-14,The Martin Garrix Experience,big room,2019-07-10,163804,34,0.6609999999999999,0.179,0.723,1.23e-05,0.14,-6.976,0.0566,113.778,4
9772,PARTYNEXTDOOR,173,12238,LOYAL (feat. Drake),2020-02-07--2020-02-14,LOYAL (feat. Drake),pop,2019-11-22,197973,59,0.866,0.517,0.53,0.00159,0.0946,-6.347,0.0495,104.952,4
9773,Billie Eilish,174,12104,bury a friend,2020-02-07--2020-02-14,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,2019-03-29,193143,80,0.905,0.74,0.389,0.162,0.106,-14.505,0.332,120.046,4
9774,KAROL G,175,12088,Tusa,2020-02-07--2020-02-14,Tusa,latin,2019-11-07,200960,88,0.8029999999999999,0.295,0.715,0.000134,0.0574,-3.28,0.298,101.085,4
9775,The Chainsmokers,176,12083,Who Do You Love,2020-02-07--2020-02-14,World War Joy,dance,2019-12-06,226733,77,0.51,0.0101,0.846,0.0,0.208,-4.595,0.0461,139.92700000000002,4
9776,Conan Gray,177,12041,Maniac,2020-02-07--2020-02-14,Maniac,pop,2019-10-25,185786,18,0.623,0.00122,0.647,0.0,0.354,-5.438,0.04,107.987,4
9777,Tory Lanez,178,12040,Broke In A Minute,2020-02-07--2020-02-14,Broke In A Minute,hip hop,2020-02-07,132023,19,0.929,0.14400000000000002,0.7,0.0,0.349,-5.595,0.0906,120.009,4
9778,Bazzi,179,11981,I.F.L.Y.,2020-02-07--2020-02-14,Soul Searching,pop,2019-08-09,165714,81,0.812,0.379,0.519,0.0,0.13,-4.823,0.0385,104.954,4
9779,Jhené Aiko,180,11899,P*$$Y Fairy (OTW),2020-02-07--2020-02-14,P*$$Y Fairy (OTW),r&b,2020-01-17,181860,73,0.5720000000000001,0.536,0.519,0.0,0.102,-7.0920000000000005,0.212,128.33100000000002,4
9780,Eminem,181,11844,Those Kinda Nights (feat. Ed Sheeran),2020-02-07--2020-02-14,Music To Be Murdered By,hip hop,2020-01-17,177693,71,0.794,0.028,0.637,0.0,0.0919,-6.29,0.339,103.868,4
9781,Summer Walker,182,11758,Girls Need Love (with Drake) - Remix,2020-02-07--2020-02-14,Last Day Of Summer,pop,2018-10-19,222374,78,0.6559999999999999,0.443,0.4320000000000001,0.0,0.132,-9.481,0.217,97.022,4
9782,Ed Sheeran,183,11651,Perfect,2020-02-07--2020-02-14,÷ (Deluxe),pop,2017-03-03,263400,86,0.599,0.163,0.448,0.0,0.106,-6.312,0.0232,95.05,3
9783,Eminem,184,11592,Darkness,2020-02-07--2020-02-14,Music To Be Murdered By,hip hop,2020-01-17,337146,70,0.6709999999999999,0.00998,0.623,7.55e-06,0.643,-7.1610000000000005,0.308,75.055,4
9784,The Chainsmokers,185,11573,This Feeling,2020-02-07--2020-02-14,Sick Boy,dance,2018-12-14,197946,77,0.575,0.0558,0.5710000000000001,0.0,0.0912,-7.9060000000000015,0.0439,105.049,4
9785,Imagine Dragons,186,11522,Believer,2020-02-07--2020-02-14,Evolve,rock,2017-06-23,204346,87,0.7759999999999999,0.0622,0.78,0.0,0.081,-4.374,0.128,124.949,4
9786,Jobe London,187,11518,Sukendleleni,2020-02-07--2020-02-14,Sukendleleni,amapiano,2019-05-24,414824,39,0.884,0.0495,0.723,0.0415,0.0547,-6.419,0.0526,111.993,4
9787,G-Eazy,188,11514,Still Be Friends (feat. Tory Lanez & Tyga),2020-02-07--2020-02-14,Still Be Friends (feat. Tory Lanez & Tyga),hip hop,2020-02-07,213307,79,0.8029999999999999,0.00509,0.759,0.0,0.0921,-4.692,0.0494,104.0,4
9788,Pop Smoke,189,11513,Shake The Room (feat. Quavo),2020-02-07--2020-02-14,Meet The Woo 2,drill,2020-02-07,165640,74,0.733,0.142,0.684,0.0,0.179,-4.748,0.177,142.04,4
9789,Imagine Dragons,190,11512,Bad Liar,2020-02-07--2020-02-14,Origins (Deluxe),rock,2018-11-09,260773,81,0.383,0.0722,0.637,0.0,0.368,-6.9929999999999986,0.0703,177.91299999999995,4
9790,Selena Gomez,191,11511,Back To You - From 13 Reasons Why – Season 2 Soundtrack,2020-02-07--2020-02-14,Back To You (From 13 Reasons Why – Season 2 Soundtrack),dance,2018-05-10,207904,76,0.601,0.0945,0.7240000000000001,1.68e-06,0.12,-4.856,0.0486,102.061,4
9791,Imagine Dragons,192,11465,Thunder,2020-02-07--2020-02-14,Evolve,rock,2017-06-23,187146,84,0.605,0.00671,0.8220000000000001,0.134,0.147,-4.833,0.0438,167.997,4
9792,DaBaby,193,11382,VIBEZ,2020-02-07--2020-02-14,KIRK,hip hop,2019-09-27,144935,78,0.768,0.113,0.652,0.0,0.107,-2.708,0.307,154.187,4
9793,Ali Gatie,194,11382,It's You,2020-02-07--2020-02-14,YOU,hip hop,2019-11-08,212606,85,0.732,0.374,0.463,0.0,0.194,-6.972,0.0287,95.971,4
9794,Fabolous,195,11367,Into You (feat. Tamia) - Main Mix,2020-02-07--2020-02-14,Street Dreams,dance,2003-01-14,293840,53,0.6809999999999999,0.201,0.529,0.0,0.184,-7.897,0.0341,91.081,4
9795,Ed Sheeran,196,11344,Shape of You,2020-02-07--2020-02-14,÷ (Deluxe),pop,2017-03-03,233712,85,0.825,0.581,0.652,0.0,0.0931,-3.1830000000000003,0.0802,95.977,4
9796,Bazzi,197,11293,Paradise,2020-02-07--2020-02-14,Soul Searching,pop,2019-08-09,169038,79,0.8440000000000001,0.0828,0.644,0.0,0.113,-6.273,0.0479,122.061,4
9797,Zedd,198,11281,The Middle,2020-02-07--2020-02-14,The Middle,complextro,2018-01-23,184732,82,0.753,0.171,0.657,0.0,0.112,-3.0610000000000004,0.0449,107.01,4
9798,Kygo,199,11264,Happy Now,2020-02-07--2020-02-14,Happy Now,edm,2018-10-26,211362,76,0.693,0.374,0.575,0.0,0.252,-6.997999999999998,0.0801,117.999,4
9799,Camila Cabello,200,11205,Liar,2020-02-07--2020-02-14,Romance,dance,2019-12-06,207038,72,0.74,0.0169,0.498,0.00282,0.319,-6.684,0.0456,98.016,4
9800,Cardi B,1,110629,WAP (feat. Megan Thee Stallion),2020-09-11--2020-09-18,WAP (feat. Megan Thee Stallion),pop,2020-08-07,187541,98,0.935,0.0194,0.454,0.0,0.0824,-7.508999999999999,0.375,133.07299999999998,4
9801,24kGoldn,2,97925,Mood (feat. iann dior),2020-09-11--2020-09-18,Mood (feat. iann dior),rap,2020-07-24,140525,100,0.7,0.221,0.722,0.0,0.272,-3.5580000000000003,0.0369,90.989,4
9802,Drake,3,84392,Laugh Now Cry Later (feat. Lil Durk),2020-09-11--2020-09-18,Laugh Now Cry Later (feat. Lil Durk),hip hop,2020-08-14,261492,95,0.7609999999999999,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4
9803,Nomcebo Zikode,4,82484,Xola Moya Wam',2020-09-11--2020-09-18,Xola Moya Wam',house,2020-08-21,304210,50,0.807,0.036000000000000004,0.703,0.0215,0.0491,-7.71,0.0514,113.992,4
9804,DaBaby,5,74360,ROCKSTAR (feat. Roddy Ricch),2020-09-11--2020-09-18,BLAME IT ON BABY,hip hop,2020-04-17,181733,95,0.746,0.247,0.69,0.0,0.101,-7.956,0.16399999999999998,89.977,4
9805,The Weeknd,6,71561,Blinding Lights,2020-09-11--2020-09-18,After Hours,r&b,2020-03-20,200040,96,0.514,0.00146,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4
9806,Pop Smoke,7,68755,For The Night (feat. Lil Baby & DaBaby),2020-09-11--2020-09-18,Shoot For The Stars Aim For The Moon,drill,2020-07-03,190476,95,0.823,0.114,0.586,0.0,0.193,-6.606,0.2,125.971,4
9807,Cassper Nyovest,8,68085,To Whom it May Concern,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,269035,43,0.6509999999999999,0.434,0.6779999999999999,0.0,0.412,-12.115,0.5,92.688,4
9808,DJ Khaled,9,67459,POPSTAR (feat. Drake),2020-09-11--2020-09-18,POPSTAR (feat. Drake),dance,2020-07-17,200221,92,0.8,0.057,0.56,0.0,0.134,-4.8180000000000005,0.261,163.071,4
9809,Pop Smoke,10,67019,Mood Swings (feat. Lil Tjay),2020-09-11--2020-09-18,Shoot For The Stars Aim For The Moon,drill,2020-07-03,213333,92,0.48,0.487,0.602,0.0,0.0848,-6.335,0.368,179.798,4
9810,Internet Money,11,66825,"Lemonade (feat. Gunna, Don Toliver & NAV)",2020-09-11--2020-09-18,B4 The Storm,rap,2020-08-29,195428,82,0.8,0.25,0.6579999999999999,0.0,0.111,-6.142,0.079,140.042,4
9811,Jawsh 685,12,65206,Savage Love (Laxed - Siren Beat),2020-09-11--2020-09-18,Savage Love (Laxed - Siren Beat),pop,2020-06-11,171374,93,0.767,0.234,0.481,0.0,0.269,-8.52,0.0803,150.076,4
9812,Chris Brown,13,62196,Go Crazy,2020-09-11--2020-09-18,Slime & B,dance,2020-05-08,176960,90,0.755,0.316,0.578,0.0,0.25,-8.932,0.145,94.148,4
9813,Topic,14,61259,Breaking Me,2020-09-11--2020-09-18,Breaking Me,edm,2019-12-19,166793,93,0.789,0.223,0.72,0.0,0.129,-5.652,0.218,122.031,4
9814,SAINt JHN,15,59501,Roses - Imanbek Remix,2020-09-11--2020-09-18,Roses (Imanbek Remix),rap,2019-09-13,176218,81,0.785,0.0149,0.721,0.00432,0.285,-5.457000000000002,0.0506,121.962,4
9815,Cassper Nyovest,16,57367,Friday Night,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,234000,43,0.6659999999999999,0.123,0.463,0.0,0.67,-11.038,0.276,95.062,4
9816,Joel Corry,17,55954,Head & Heart (feat. MNEK),2020-09-11--2020-09-18,Head & Heart (feat. MNEK),dance,2020-07-03,166028,94,0.7340000000000001,0.168,0.8740000000000001,1.14e-05,0.0489,-3.158,0.0662,122.953,4
9817,Harry Styles,18,55305,Watermelon Sugar,2020-09-11--2020-09-18,Fine Line,pop,2019-12-13,174000,95,0.5479999999999999,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4
9818,Cassper Nyovest,19,52239,Thoughts,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,331500,41,0.823,0.0208,0.322,1.5e-06,0.0906,-12.893,0.231,160.077,4
9819,Juice WRLD,20,49542,Wishing Well,2020-09-11--2020-09-18,Legends Never Die,rap,2020-07-10,194621,91,0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,4
9820,Cassper Nyovest,21,49361,Hlengiwe,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,158709,40,0.494,0.8390000000000001,0.0801,0.0,0.13,-14.677,0.041,109.437,3
9821,Juice WRLD,22,48518,Come & Go (with Marshmello),2020-09-11--2020-09-18,Legends Never Die,rap,2020-07-10,205484,90,0.625,0.0172,0.8140000000000001,0.0,0.158,-5.181,0.0657,144.991,4
9822,Tate McRae,23,48507,you broke me first,2020-09-11--2020-09-18,you broke me first,pop,2020-04-17,169265,94,0.642,0.7859999999999999,0.374,0.0,0.0906,-9.386,0.0545,124.099,4
9823,Pop Smoke,24,47351,The Woo (feat. 50 Cent & Roddy Ricch),2020-09-11--2020-09-18,Shoot For The Stars Aim For The Moon,drill,2020-07-03,201600,89,0.49,0.0221,0.618,3.77e-06,0.259,-5.655,0.104,99.7,4
9824,Jack Harlow,25,47119,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2020-09-11--2020-09-18,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",hip hop,2020-06-24,227478,90,0.904,0.0631,0.723,0.0,0.185,-5.224,0.26,145.013,4
9825,BTS,26,46619,Dynamite,2020-09-11--2020-09-18,Dynamite (DayTime Version),pop,2020-08-28,199053,97,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4
9826,Cassper Nyovest,27,46060,1 of 1,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,213910,38,0.83,0.0127,0.578,0.0,0.0952,-10.915,0.388,91.972,4
9827,DJ Khaled,28,44713,GREECE (feat. Drake),2020-09-11--2020-09-18,GREECE (feat. Drake),dance,2020-07-16,218901,89,0.695,0.0743,0.343,1.04e-06,0.107,-10.798,0.0432,85.84,4
9828,Cassper Nyovest,29,44673,Egyptian Cotton,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,362339,40,0.708,0.0341,0.498,0.0,0.108,-12.224,0.247,77.18,4
9829,Lewis Capaldi,30,44645,Someone You Loved,2020-09-11--2020-09-18,Divinely Uninspired To A Hellish Extent,pop,2019-05-17,182160,90,0.501,0.7509999999999999,0.405,0.0,0.105,-5.6789999999999985,0.0319,109.891,4
9830,Cassper Nyovest,31,42541,Nokuthula,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,221142,39,0.752,0.28600000000000003,0.445,0.0019,0.13,-12.608,0.309,139.85399999999998,4
9831,Cassper Nyovest,32,41519,Loco,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,268000,38,0.5670000000000001,0.293,0.498,0.0,0.329,-8.987,0.5329999999999999,85.27799999999998,4
9832,Master KG,33,41365,Jerusalema (feat. Nomcebo Zikode),2020-09-11--2020-09-18,Jerusalema,house,2020-01-24,342612,86,0.88,0.0185,0.483,8.75e-06,0.0607,-7.0120000000000005,0.0504,124.009,4
9833,Pop Smoke,34,41355,Dior,2020-09-11--2020-09-18,Meet The Woo,drill,2019-07-26,216386,86,0.5479999999999999,0.212,0.805,0.000389,0.408,-5.732,0.35100000000000003,142.094,4
9834,Juice WRLD,35,40752,Smile (with The Weeknd),2020-09-11--2020-09-18,Legends Never Die,rap,2020-07-10,196180,86,0.6940000000000001,0.224,0.685,0.0,0.124,-6.535,0.133,158.83100000000005,4
9835,Lil Mosey,36,38870,Blueberry Faygo,2020-09-11--2020-09-18,Certified Hitmaker,rap,2020-02-06,162546,85,0.774,0.207,0.5539999999999999,0.0,0.132,-7.909,0.0383,99.034,4
9836,Cassper Nyovest,37,38786,Indoda,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,277589,37,0.659,0.56,0.37,0.0,0.8959999999999999,-13.695,0.397,83.336,4
9837,Reece Madlisa,38,38352,Jazzidisciples (Zlele),2020-09-11--2020-09-18,Ama Roto,Missing,2020-07-24,457000,51,0.851,0.0148,0.503,0.0223,0.0915,-9.975,0.0616,114.012,4
9838,Cassper Nyovest,39,38291,How Does It Feel,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,285642,38,0.7859999999999999,0.0468,0.234,3.2500000000000004e-05,0.106,-12.745,0.121,121.19,3
9839,Tones And I,40,38206,Dance Monkey,2020-09-11--2020-09-18,Dance Monkey,pop,2019-05-10,209754,70,0.825,0.688,0.593,0.000161,0.17,-6.401,0.0988,98.078,4
9840,Cassper Nyovest,41,37773,Nobody Knows,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,289964,38,0.6970000000000001,0.53,0.49,0.0,0.344,-13.417,0.256,98.5,4
9841,Ed Sheeran,42,36674,Beautiful People (feat. Khalid),2020-09-11--2020-09-18,No.6 Collaborations Project,pop,2019-07-12,197866,77,0.64,0.124,0.647,0.0,0.0801,-8.113999999999999,0.18600000000000005,92.979,4
9842,Maroon 5,43,36575,Memories,2020-09-11--2020-09-18,Memories,pop,2019-09-20,189486,89,0.764,0.8370000000000001,0.32,0.0,0.0822,-7.209,0.0546,91.019,4
9843,Cassper Nyovest,44,35638,Bonginkosi,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,289542,36,0.585,0.118,0.361,0.0,0.423,-11.981,0.0643,77.53,4
9844,Cassper Nyovest,45,35562,Ngwanesu,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,262222,37,0.413,0.15,0.426,0.0,0.341,-12.264,0.284,161.94899999999996,3
9845,Cassper Nyovest,46,35455,Amademoni,2020-09-11--2020-09-18,A.M.N (Any Minute Now),house,2020-09-11,194520,38,0.725,0.0788,0.748,0.00158,0.421,-8.264,0.28,140.001,4
9846,Conan Gray,47,34549,Heather,2020-09-11--2020-09-18,Kid Krow,pop,2020-03-20,198040,94,0.35700000000000004,0.584,0.425,0.0,0.322,-7.301,0.0333,102.078,3
9847,Drake,48,34279,Toosie Slide,2020-09-11--2020-09-18,Dark Lane Demo Tapes,hip hop,2020-05-01,247058,81,0.83,0.289,0.49,3.04e-06,0.113,-8.82,0.209,81.604,4
9848,BLACKPINK,49,33851,Ice Cream (with Selena Gomez),2020-09-11--2020-09-18,Ice Cream (with Selena Gomez),pop,2020-08-28,175813,86,0.79,0.0342,0.7290000000000001,9.31e-05,0.0411,-3.843,0.334,159.989,4
9849,Jason Derulo,50,33499,Take You Dancing,2020-09-11--2020-09-18,Take You Dancing,dance,2020-07-22,190306,92,0.789,0.0332,0.711,0.0,0.0876,-4.248,0.041,112.985,4
9850,Roddy Ricch,51,32847,The Box,2020-09-11--2020-09-18,Please Excuse Me For Being Antisocial,rap,2019-12-06,196652,89,0.8959999999999999,0.104,0.586,0.0,0.79,-6.687,0.0559,116.971,4
9851,Marshmello,52,32838,Be Kind (with Halsey),2020-09-11--2020-09-18,Be Kind (with Halsey),brostep,2020-05-01,172761,87,0.63,0.007759999999999999,0.633,0.0,0.0541,-7.087999999999999,0.0457,93.995,4
9852,Lewis Capaldi,53,32086,Before You Go,2020-09-11--2020-09-18,Divinely Uninspired To A Hellish Extent (Extended Edition),pop,2019-11-22,215106,86,0.459,0.604,0.575,0.0,0.0885,-4.8580000000000005,0.0573,111.881,4
9853,Post Malone,54,31979,Circles,2020-09-11--2020-09-18,Hollywood's Bleeding,rap,2019-09-06,215280,89,0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
9854,Marshmello,55,31934,OK Not To Be OK,2020-09-11--2020-09-18,OK Not To Be OK,brostep,2020-09-10,159862,85,0.743,0.0172,0.8370000000000001,0.0,0.0743,-5.025,0.0649,103.072,4
